PaperId,ClusterID
0ac51f49c3eabfa9b1fbb4f4cf424ab5b42733c7,2
0bf578a4f0ab26013950eef23ea818723a5e79d0,2
0a9093854e8516041c2c38b8172e3ba5e1541403,0
0c4bc10401c2c39f1a8afa70aa350323adc2b1d6,5
0beba87e3366b16efad5fc85a9fb2be33e63e019,2
0bb96170dd357debd7e15b72f32a94165f4f67e8,5
0abbe10ab91b18c225173433d5c1f04dd4acd5a8,0
0b5320dec59c79e5bb3de7ecbff48016a7c3bee2,3
0ad95c7b1ad6f923d80105aee84c29f68bf92c3b,1
0bb7e04608c4393135ff2cdcd7a4ca6aa016442d,2
0a91a01d3b6084bfd02cacba098af54c2e38f374,0
0af95a73a5505cb7fd14dd6ecae4bfbcd0245102,
0b46a2b322bab8ce7f37938fe5a3c0304af279a1,
00e50fae243dc0b1f1efdc7c91e58d831fa8d96a,
0ad11c8de3536bfb54f1201d5829fe78700bd72d,5
00f5685e354b2e8f549f7c5161362bfb446210c4,5
0c6e7a9e9928c995e190743ba3b79b0d1d4b1b53,0
0b1324c7d50a2a7204da8a713c2c2593aa17a980,
0b5fc9e7961738f048d064340557f653be8c7a86,
0a5768ad6aeeada6cb31980fbf5e65fbb2db121a,2
0bc079b4f1a092d762784e0f204b26e6322a473a,2
0a23e77c5d03e223f0f7489303c6a9789b2201c9,2
00c906c9289250c1609a684295158e1224685804,2
0ae3aa2cf62fef78be5a7d11e8fd0cfe1e2408a8,
00ec6e927034a7b70159a09a6e54b74d08ac03c8,
0ad09b2806103e7ad03cad1653563554cfca2c08,2
0ac76c646e30273bcfb82109a42026973e38487c,
0aabcea32d4be54d0ebb50b8702ae26091b4b771,0
0aae24a2348f7bbb185b5bf3d0eb6a49fe712577,0
0ba6921c325592eb0608756138eed34e34527449,0
0af692da4780be985c065060ad79f743da2fe91d,
0b7581ab8ae5da78a11692b4c7d9399ec6dea283,2
0a7dd4baa6c02595d9c496353aa74238b02a21ac,
0ad6b762cab90e47acf853d6520343307a33ec50,2
0a6e81e4fc23105502d3803d67877031f558fea7,
0c0c4876e41080df39d2ae05289c1c5200cca5b6,
0a7ae554afac5a25689620efbc8ee50033b3d90b,
0a690b14a12bf45c467851b8429650bda528767f,
0a11d9948134e2535beec6ea843c61504c718811,
0c01cda9f5bec4a52faf2eaa494100294dad5c32,
0a5bad22f4f8cc3f6aa02cb29abfb1d7e334c6c8,
0afc9dacdad50b34aa39d2e1b4d6e57888421c80,
00e7a32a8286cd9eb5b2b570fba0417547863f18,
0bed029d2683c5eb5ccdc109fa44c496c3adc18b,2
0a9818bb8f9752db1b041579490859b02dd5b30e,0
0bd3f5e1ca6e06a1fb235fb31a353d333c30aba0,
0aa08ea51d362b6b900052d22f615a2b46c1820f,0
00fcc6277c19f6b180232d7a6fe0b0abfafb21f7,2
0a6e0b29684fca3cecc6754082ce6efa710179d0,0
00d53ba1f167808b00a5848357c172dcf94b7bf8,2
0a6e48f3dfcde8f05e545819f7237f26990b3f57,5
0b1a7bff6f306279024a8dac3e2c3c7f4dafc47a,0
0bc8ebad714c09cdad950f2a46e910e74f891de9,
0c4f07218b11ce8d45ce23f8a6f1bd280a94d975,2
0a9c92624fa4e3cfa24493d242d9dbd2192c5a88,0
0b6115f8cf864fcdf87693955438b7a8a14ac135,
0a64d9710800fe4ee8ca32f7d092d64895c878fe,5
0a9e5660215e84164e5f90a48951b1876079cea6,2
0bb8b574770f7e98cee9c48c9853a20db2434ce7,2
0b875918f93152038d3a87f24e51abc1fd99a348,2
0c3d67d0d0cac52644be06f15987bd32e9ce4959,2
0bf85ac0cb9e1f6d1609a60dd39c4d668b0bb31f,2
00a71a90b4fb896291913c6d290833ade77e2aa1,2
0a15308c6bdc2ab87432c5d9aa541675dcab8c04,2
0ba3b715fe27dbfe5bdc379b131bad36652e035d,
0af7ad44d9fe38134408a1374103ac32ccad1491,
0a67144ee20745181efe19f9e3b9ac0929b578d4,5
0a3617b2f0210bf01d84e512ef65ff614335801c,
0b52a2320b9a347ba750beca33fbfa84a137b236,
0c4d8866632f3b967cd7094e3b596eb2ed84ed16,3
0be366e262aeb830454dd3a74f7cf0cfe349255f,2
0a9145664ca5e8dd902b5f01f70a53e638ab52a9,2
0a603b52939b7dab816c56ffc774c1ddda67a484,5
0a1a4738f2451675e376614392a56618d1c7935c,
0aedc185ca4490cb719b24a1f96eb7a700ae92de,5
0c0d7755c06382b96a00e9dfd51b0e443bdc57d5,
0c1d950cd4ef4b3ea5ddbdb1d57718a9ab49a068,
0b180c5c5edf329811114548e19a708303e7c1c2,2
0bf65fea4efb7b11c7c516e184d058db5dabd697,2
000e43590fdd2e011cfadaa14e6c14f318d11bbb,5
0af35259dbd50a01ea8bf5069d4bf952eba600dd,
0b9c62cbe7a1deff4139232d2592dee5a93d9d3f,
0a95d5dccbe573b1f79c50ac2c7839a5c08a990e,2
0b88b8fe0acb89cf127fb4d07d6f38897c3491e5,2
0b0aba24cbeabc0249d2483731d8f5e8f613c116,1
0bb9b1d0f28df2bdca046ad7b28eaa1bbe1c9f39,5
0a0afb5dc02afa81689e0e75afe2f9a21ce09e70,2
0a35e333d53a41d4ab8373581d165c73918d90d8,5
0a27031e9ae48b60e6d1b337c0a4270223dd1c30,
00eaa28403c40a1892c493a5ca2df4ac1e6896f8,5
0a2c35d762e771909b1dc494e960075a0671d76f,5
0a9ed84b2d6679a8348ec48b48d493b2931998d5,4
0b32c05ed07c56eb6f54ea92a696c63667f87dab,
0b8fb568a5f765a6ab9d15058c8bf9e130d222aa,
0b15a8201eecaedb2e6ee9ea78193b8e46c2d42e,5
0c02e8ec33a4d59a3787121043e343975a772eb7,2
0a3deff6c3e63ab3ce6ba8a577546f38165fd7c1,2
0b064096b51c4cada7b64af37eae826b7e7c9649,2
0a56226479311e04746318f816ef48caf085f708,0
0bf1d9a2e53cd72c53a76930f5b37d4957678417,2
0c2acffdc35700ec79736d34954367e953c68556,2
0ac8a7f82aad93ce05c17848784cdb2dc06aa44f,2
0b5e8c6fa299029beca996b95d1ea5382bc777e6,
000a0fc8bbef80410199e690191dc3076a290117,2
0aee40fd3c0b79f5b7b3a3a0bf5e508db629e75c,
0abcdbdc4d50e397e4e0d9afba1c401ad4e14294,2
0baaf797f1c89d4754398ebeda66436adfdf3648,
0a390a4a31bc3e86b500ea4edcb1fe1c7743f086,0
0bdb9943c7ec6b58815b603cac1f8776e642ba3b,2
0a3d78fb4b228cdc20e48fcc96f9da3f92ce1207,
0b9194bb0ff505491f38efb1a416ed7322959d89,0
0a86202bc6b55eda35e49805fcf9c4619cf9bede,
0a21f45c4e657a46dfc5add4088b5fa561755915,0
0a7b901135f60d46b949363ef8398d8ce1a04ad6,
0a765029b393edafe3308b30dbea068e84a727f4,5
0b15d947504dcb1cb54c134dbbadaddc69204c12,5
00ae12cca3eaec8a77d965823b4a20ca0697674e,0
0bf4991915d22974d12d9a1cc1b6c8a56f31e048,2
0ae03de0f0e11c7abbb9a36c36be9b200b661423,3
0bb181551513e8bfdac02b7936920ac3f50d01c1,2
0ada5c748515d91d23487d2ab157b7cf830449eb,5
0af7147cccf23c134968cf9c5b9d357a7c179633,2
00e48f933d59a933f5576d0f1ae348fdde44e291,
0b4a898e89f9df78dd4615201e48143a1702824b,
0a167ca22aea20cb40d6f05f70644bf10e01f179,
0a1445b969907bd0976b6257f54cd4b081ffab20,2
0b9622b32646948688e32edbbca941f0bbe0e832,2
0b9738ffb84ed932178680c6384bbf0defa0ebad,5
00a4b80a7e0f35c3f8ba74f5a9eeea73b77bdc3b,0
0b5b490f075aa99ce120a49126ba2ebd1e86dba7,2
0b82b316c4b3e1559df9ecb58ebb1f3eaacc13c6,0
0a4445313dfe23837af72b0268f0672ea5b8bb65,5
00e1ca528399a484a819a78f7f6e874fc65a8dc1,0
0b1fadb17ba46411a9f21d6c177ac4dfabbe68ae,4
0c6caf80a7cc7cfff84024150ecbd72addc4e05e,5
0b65341c3090421acaac37ec4c93212277be55bb,2
0c1bb308e8ed342b064b22680cb320c005390606,0
0b19ff1c9b5ddb407af1ddc84aca0002b1258f66,2
0c2a2ede558b9408ce542aecaa1b5c3ddf3d7c6f,5
0b212665106e1d48ea4f2e5977c6ed09857485e0,5
00c71f72eb837e2342dbda8761664e221e2a03df,2
0acc1f9a1c333a9a6b2dbba4a252d7576f024783,2
0ad97377e427a46655faf7a13cd34d14a4409b4a,
0ae7fff969f6c8af643343337e618034a94f4a77,
0bca841af11fa978a07f916ec43b34d7c88b71c1,2
0b28a146cc0e0248796c5d0d50ded897ddaa0546,5
0abd040e9290ce76450bb4723e4dd3407f79306e,4
0b221e7b8f465cd5a840579983c6c2da5e6318ad,5
0b1831077853bc7bb6a49fb39d101a4464c2a173,3
0ae71868fc7f1f6ffe401154c10b985f4e443b15,0
0a364e414e723fbe3309c04a233c1f39f329639b,2
0c6cfd13c50536e202adcaf0ea15c591f37cd9ca,
00b88130d2a7c8489e209742494303b6731d7544,2
00dece4550773be4d103f53ed0750a620fa19f88,2
0b6a65192c25d1f4fe2a17090a5994c7f499d42a,2
0b4ef6752bb8124be8f8d2ee2f0e8fd62b22319b,0
0a2cdaf20965864cdc7b66ef39f9418c6328ce94,
0baffdf3900302d1a91c63f7a634fff20b34e302,
0ad6aaf03d3a06f2b7c9b998fa587e14c41a9c87,2
0c0bbd6df208d34f08723b13d1350505d428d47e,0
0a816b1d7788bc3bfc266f235c06c15f68fd99b4,2
0c1bec1596d5f05e1428d8678d1717d3e653d58b,
0c4cac3d1ec50cc99d7c7daad18299a997899094,2
0a67250af106e4bf54f7e259ead89821604949d5,2
0a06613c9de494e6f57b697901eeb104ff954f1d,
0abf63957eb1f6a5b2a8710663babc4fd7b72afe,0
0bc1da8909a41121ef603783dbd94547daab4856,
0aa4b366d3263efb9b9c0940bfbf4780a395fd18,
0a286d192dcad11b2e0894c70f608de498b84aa0,3
0ae7bedff3dfbfc1ccaeb5b662bbace00ae16b33,5
0a1148c1b0d847c7cfb22a74e571c21cce08cea5,2
00c8ac218a79c3a4a07f9604f64d38fa9e0fd0ac,
0b6f58ee988be85e73349fe64d4a1b7220992283,
0add910e9efb81f7b906101a7790b812074dc8b3,2
00cce52cfeeae8d529e6b374b8f85eca05d8d41d,5
0a9aa6532887ae8de991dacd31b6ba7c9b5b4817,3
0b1a5519e6f07fdf2c99fb20df015acc450fa631,2
0ba71b8ced117cf824c3675bbbb5ae51c12719b9,5
0b4f6501ac34ce2350bcdb121130247e2523d928,2
0bc2460ee034e47cef4b23f740d50d70937cda6a,0
0ad9d37babc061479dae96d38eee9739f5a6563e,
0ab32c7726deaff1ef10c2ee762c2cb917d92929,2
0a4f30f5fd02ad89dc9ba18964325c6738807465,2
0a08fddd9dcee1b1254a05b49113521bbc423ccd,
0a72c5895da2ad0e0711cab6c740fa39d0889198,5
0be6cb48ecd1c2588e15629b58c1a8df49f851cc,2
0bbb15a89f51d158810412388d883c644c096aaf,0
0a28be687a48559948dfb278cb34b4ae4185e27f,0
00ddc5232dc2e112e57c0cdae10f25e278c4fb6b,0
0a789f33c09c431e21a5647178d0439fdb8689aa,
0be465ccdb9e51958946dd6a91ac8fb15e2b2272,2
0b000e9cf8f5e41abd214cd771e5d5c5217621a6,
0a4163a0756c64d73fa98b286760e5975acc34dc,2
0beeac7692f61dbadfb0857565a957314b9232b0,2
0b627ea5840e5e48709565840313984dc900af8d,2
0bc69cf4c0bb5adcc8ec0797489ca9daf3dcfc69,
0ac777dc87e55911994ae3287cec371b68b9cc05,2
0b6962f3ef4cb5e76d6ccd144af840b6aec67474,2
0b93d778913de4034a526533d69aae2e40200fbc,
0a8163e04829513151425477612a4ce8ca976864,3
0bdca750e8aa93db739f513bcd1eddd854380d2e,2
00a026de6dd835a88da5840c5c3244c3b5721a74,
0a52ffba79550d7b2fb3042f7e22c2ca8ea7b91c,2
0be7d6f4eff3d1c2568753f229b2b000763d5bd4,0
00c82d58924639109e38326e439b4c0e678a64cf,0
0ae1cad5b20badf8dcea32e8c80209b8948d1e49,2
00d290336acca5ed1c4777bb1437746f9b94a3c4,
0b7684017b1ad5be5c9589fa8bad234fb07630da,2
0b82d75437611047e46c37729000c5cfd201ab47,2
0b5f1bb7fd55fa45179dfd0addceffe552d473b7,0
0ba6423c703114aa36e2bc324c7544b57f6b1a73,5
0bafea46c1a1b57ea327df699502a75bf94bc875,0
0b05d3ede3351f8b3edb22c74b0cfe933ba408c1,2
0ad1cd1238f81e0a8c4976119e5c0184b9902628,
0b8bfda5d11f237fedb5b5d5610d8a69987f1bab,
0c05d8b73a5d20dba42f4b0235fb7840a72bbad6,2
0a6ce864e9696cf6bc21a64bb8b1abda99d4744a,
0a8d9887e378df263878873a4b7be141aa224b42,2
0a9d2f9ee8975ebde7f6ad413e94aebde6b26746,2
000f9e2d3dadab239e44c57471b7a8b9b35452b9,2
0bf94abcb4b8888debea24c313ed1a329e7a0bb7,
0b7b587a0013a29f60ff98cbadf91f7eb117760b,2
0a89f0c083b2766075f2e8f8cdfaeccf6c43e406,
0b23b50fd70f2a0addea45894c2b2ea7e732806d,2
0b9f14ed451da0b4adc9e48b71a757406447cbf3,2
0b67177ea74a22859fdb058a7ef0e38d888f2fff,5
0bb553d4105896c9458ea1f93b58312085829860,
0b19dfcb9191e3cad442366cefc8b66f59456348,5
0b410384ce5b8336eb56b3e131a9929e2f71b033,
0b7239d872b410f2fd7d21bcc72abc85f26e6b52,
0ac755b4e4ed0430c08dbaef479824051cf062ff,2
0b90f302993b075229dbe5f9bc03a180b2e2632f,
00e11bbbec622bf489cc80d3fa381f78cbdf0d75,0
0a1ca73dc5f51aaecd0a451d8031316252603664,
0a2951a64506e15068b565d3b8e28ade7d27dc0a,0
0a1a2041b8dbefa5d83aecb2a0e0f820e7a54f26,5
0a617f5467e92a9a638ee23204247128635e32aa,2
0b7da26ab585f0c6c2a4fc6139f278b8a1211575,
0c3eee6f5eee06a6b56c5f6a528b4b18a57e807d,2
00a2d1c238863845bb309013d9690a04935df5e5,
0b9249faf42463eb8673c8635f33c34c5d8a8bfb,0
0a30625a7c63e636b27eb3a9ca8e62b118e30a0b,
0a761b78a6387d8b93851d47ffe83dde7c85aea7,0
0aa7665f5dc5423f711659304673238920d1d976,
0a99dda1c465286a036cb7c217e77e9a054e8910,
0a2331c35b7596c32acd1b29de17ed3811522382,5
0ac940a3d614bd32063b9bac42bf849a469e4768,
0b22db40e9e78fb29f6ae2938ed8ee2d00cd46b2,2
00bdb619e29ed92160d1c1e00a9c60a80fdd38d4,
00d1cac895a6edef4a73df98da8a2591a8e1787e,0
0b0208d63d06379d846edf649d47041fc2c1aa86,2
0c4fbd458518af60c8b388a0c13d8ba8cacd8864,2
0bfad70da896a173ccfb55c8809a3ef97d1ec8ef,2
00af80743cef9bd8c04c532d74e9c67f0c9312e4,
00de144116134e535a0983af77e6d5525e13b5c2,
0a31415cbe67f0fefe102227c8737f79b137e530,
0aca544ad7a5fb37f4bf005fbc8f735c2d6feb66,
0b55ad38e919a35f080c1dd188aabdfd8fabfe56,0
0be03cf7b35ab724826046bb39d83ef67222c402,5
0acd4ed637cf7e028c191948a5a56895c5f57749,
0b05cdd4c1ed6833e007622c8f443b856a6da61d,0
00aa9cbf61505e3fa77ef009eafe04300a5c39b2,2
0afc62f69d2b9cd37d50c8d8abf08a0d399e6d9b,
0a14a1c630933e661fdb68de4c45aac1b60d46ee,
0a789bc7f1713d549288d3effb72ff34cd3b0ab0,2
0b7778a2f614cc664983ee0f7028cd30291dc47c,0
0a73ca628adb3384d92796dfc6ca976206c3265a,0
0aa3eda0fb09bf9f55864fc2b9157b9317f62323,0
0a45d2ec9faafe2ce1c0584bdab1281bb9484a4e,
0a95b86356881869e3a6245dc7606fa2c8753c1a,0
0a1beb9a503c932f467fedfdda1202f8770792b0,
0b159ec402f822d502c0a2a478f5e08c1212acb5,2
0a492457fae69095f62bea0f3394665a4d83285c,2
0b01e4cbd05b4323d4778b94d60ceda4d4664afe,
0c2d3b2313ae36f94f856546e7509712da3b6a99,
00ccc4ef2b6c6f238836b7feb5123bd6a822cc08,2
0a9b4684df9c21787c85d3c6cb39b3b877d9ba4f,
0a73594bf7c3d61eb512490a51dc94baa61cfd75,
0a895361d8e504c8381b6bde1560e23a287d5bdb,2
0a7e67d3138a81cba472e003ca7acb7fad3c20d5,5
0c0e55546d09fe961a3dd37718477c88866b65aa,3
0b20c1b180de5a9369b17e751765560a720c2d76,5
0abb89cd39c5f5f9b9d893a52a7a690f6847e76e,
0ac0e2eea2bcd4b5015bcfe9dfb62bae24cfba67,2
0ae01992a6782fc3e836371a96958191b7d2cdfd,0
0bd52cd996b35f83ec3e45aebc63017a91f5c9b8,2
0b48e310b1f5d0205ad5ffa292d950d2808185c0,2
0a7ed927d8400d28c733c3425c65b15b7fc0aba1,2
0aa99ac1d43a8830a2f0a64c072a94e4ab66281f,5
0bcd6bf98b395092a903cf17c6099299d5013940,0
0a015f55b8eeb1ac5ac5dc91bcc04202633d0e4d,
00baf167b536dde6a06bfe431aec3e514e04a42b,2
0a96fef7e9bf72fcf9b7973ea885e7b5805ff6c6,5
0a01f5cf1c5cdc2711bcef74315dc54a6e143df0,2
0b3c878bdeef7649da8ae76d2bb5a0f48374b67c,
00f9282635edf844159421e7db6268c9ec205c0d,2
00f14e01af3373cd33704ba23c31ee81acc9ef6b,5
0b7108279ae8a8ed32c0034ca2c68cfc1e5a2ff6,2
0a135787cd841ddeccd6ff720e416d35bdc4343b,
0a99e6b20c46d6591a450369ee0a76fe8e360bb4,
0ab753c8d4e6a1bb3088307375f8956964d56d5f,2
0a256d2a62ed04438adbb9f406fd7522b80f8c5f,2
0bc493404a0f56928b1f5762c40cd1952e563e7d,
00f1ef126735474ccaf3a8d1cce9a4823d7f1228,2
0b1e325123aa156f3ed33891ef9e02f407a3ca80,5
0b52f8dce0841944c6a513274ccc7e2839fe052f,
00e945f3938efdc9d46139eedea6284cce579f35,2
0aa15f39018240133a9b40985dd986838fba5cb0,5
0b9b177210a4b23ff4745f2717083ba047a9e770,2
00f0754797d5dc8f3cc24508082c42c9a7c2ab48,
00e4371134952c693fd79ed05dcddbe8ad116a3d,5
0b1d390108ed2bb3a66cb91a1d6630de0b455e1e,
0baa9e01f27eceb210c79f80a13cc06b50c1830f,2
0adc2dfd5f26656ce3527dbb5dec379d44d0601e,5
0ae0e227f20960cc18b33946a7c92969dfac79a2,2
0ae061d5ae636443d92654dff07620915ac2ca03,2
0a52a3d2793f8ca8a4d6f6630e986ea1da115f80,2
0a9adaf4022985f0c325697ec3c0fcc1a6d44370,
0bef42ef7a946f49058fd4acb6eb8d0f4ed7e82a,2
0bbfbaaf1a302da40204fe62e192ac839218b0e9,2
0a352b32d07db3ee14105165b50ca965a973673a,
0b506e20788c168d572bf9e48a54cb4573eb6085,2
0bc8e91b3303d211a4123b54a36dcd4c460f3e0c,5
0b375c189c5935072929c76fb1cba68edd629d77,
0a50e28070e26967050b5df149911c78f8693c6f,2
0b137fde2327ae4665db6aef52d1c98fc4053864,2
0a1f43c04e0e22fb6efbd94611920bc9680d7ae3,2
0b37af5a0e8d5e6403c4900f2996ba28a6cfaf26,
0ad114139585a123079f9d6658429b37457e6b07,2
0abd8001807fa3e4a704ec35a1911166c472b625,
0b240ef3baa04abf84a5eb41eb5bc072a0805715,
0bf614ec42d27fa30f001e67ee0c2ae40fe8ed3b,2
0acc757154434d8afc870e55c010962a61cc0af3,2
0c0cd8209801b5fa59796f6a8a06571eabf2ac88,
00de2ef674cfaa6edc5eda2e02b328db3418d7b1,
0b8534f8639cb6f57088f69c416ad4e7d1c111f6,
0a80e2476f6e1d3c1d9714b4fd230587e3e71364,0
0bbb736b34ed4af5756dff88bf77c8ed8620703b,
0aca9344d369a4d450301ff2d727e4dd5219d45b,3
0a17eac54e995f96411bd23dec19354ae1db3036,2
0ae2b8035050ca7f5150c2e869ff45492e1508f0,5
0bc4a3f1c5aeaa449db62deb7f9a2f45509f62eb,
0ae3f61077f4f2b52521b41af3af1237358c1894,2
0aa158309e33b294bf04fef830620398465b9965,0
00cefc7b452342cf2f1de6d379c4ac6626da00db,2
0c3b3ae35af5de4b137bc3b40d6bf707c6b43cbc,2
0c1ca8a13bca292b5b0c6ba8fdd1c865c6e864fd,2
0a5d8210ed51e8de76854026a60e5810c6c250c6,
0bada4bd52b76d5672c8eac12d684fa2882f1136,
00a407540a8bdd6d7425bd8a561eb21d69682511,2
0ace222a6c33986dfe57d3f24779fe5f674724c7,
0afa3ea846396533c7ca515968abcfea3f895082,2
0a512a4819c586666dfab93b1f5ee4fc02004494,2
0ba67ac74fbf969ba63867a3e7992ed5adbaa4c3,5
0a10e44a9bbfbd346fcc5043bc2b12f319308cd5,
0a97365280fcbce29e4f645d410ecf259a0e56e9,
0bf8adf9bfd994194caeae2eea9d110d44468249,2
0c1b5e06659621ae2450ba60f16dcaa0cbf6389c,2
0b031e73ff05a577c896075639a125e78d084415,0
0a62c80536aac29f30a65d03070fe79f9e8705c5,2
0ab868568bc301a73488e6671f9d7729ed961693,
0a65ff59f56fb97f85ede40797f7a06e17463ba0,2
0b4dd1967b5d3157c6eb9c01ac59283bfcb93c75,2
0b484129a4b57b984fa9c16065bfcf1a92d40e66,2
0c5ce6b7ee58eaa2b602ec57ed673af6e30ac4d7,5
0b4b883e04ff89a351b807f610757b993889dd01,5
0aa0d50125fe98feab1d98aba6760b14f4fe3927,2
0b48e1bfcdff9a42c88cc80a98661feb2703390d,0
0a7b5a345a7faf983347f553f711fa65f7a55667,
0b16fd72a56a1e138d44dc23b69f293e35c4267f,2
0a781fedeb91a2e59cde6fca0e5e7a6f3c643404,
00ea431edaa5e65aa06c32bc187dfdfbcb9d6789,
00bf93c7ce5dccbfc4f28c8075bff0be1ad40d07,2
0a544bee366aec9bdf3d13c2824d681ff3cf7b09,0
0c1a36983e74ff7fb505e8b6665ee580238f9d58,0
0b459efd865c7abef48dcb9bf2edc86c4178005b,0
0b03acadefb0d7a3a233f34c4837d4c15197ea5f,0
0b7d1bbd3581fd08675b2aaec03c0c1f9c954118,2
0c04a2b5c4c91d76c26736dd05ce6fc6385cc167,2
0bd46df2dedaf83cd4de8e1e6dff24f9b394e1e2,0
0a4e8d55a3720073dec7af9194b25cf909593b30,2
0a89d01436c87dbd802431eb574ed0dd486d4d6e,2
0a82c4e48079a4a333419b288ab7a341e676b22f,5
0ac30466bb6fcd6da6d05611cbb25dfb38dbd6d9,2
0b0ac438cfc332c11bae15ca2673a49141592484,1
00d1165856c978d9b09bee5e0a1fbca063df6c4a,0
0b362bc7e9278b56c2740ab7bc10e91c036f835a,0
0a449e173239afb38816257e1a53811b47bf13f4,
0aaf7a0491849f75b8c50b01e4dca44db55b346f,3
0a04d377a83b28dbc0d97c90acd829255796f69c,
0b6921b527a0ad310a609f0206a32ce91b83e496,2
0c2d75788a3eefab4c24fdfa89ad77b721c818ea,5
0bc0686cfdd5c500fd915b83aec16a6947446754,5
00c75478b9f6b815f8b552a50fd5e20a6d10e9f4,
0b5b6c47b8c2b3e8dcc2e9432d50cee36e5e6f22,
00f9ecf51476d19e638c118af55e0ef3614f5923,1
00cc4fafd19f95fa6462e630bd318892af8d142f,
0aaaa7afd5bab4d3b548cd768fdc38349eb416c5,0
0b68696224d4bd26fabe51c2a4f9ad8680ecb97f,0
0ae348a31cc35a76cf9e0999fa3e5369636ffc31,2
0b3d08dea77cc6eb97d674682c1a4eb6145940a1,2
0b94596064704e2646533ca450403c1ee7ce4ef2,
0b1d4f08d46d40bf9cb32c0753003b9a36ac5aac,2
00f9c7e23b84136c58f8170e16e3d455316b1d6b,5
0ae3fbd8336d89454cbfd2d87f159558824247d8,
0b694e233e30a6df59c27f0982c5f9126e934926,2
0b2c75b7d91b9790cde7b3148a395c177c3cd665,5
0ba3478739c41753ef7f39268656e53cbb2da43e,2
0b14aca39651cc93fb2ca56a4ab433f57716ca37,5
0a14e3705ee7586d782041068863fff7cb734746,2
0bef096e1eb42bbec0f865c06392f12728b90a46,
0c04f5329845045f23305c2d68c38debec951ffe,
0a4be9f048521079c802d449143d88bbb140c230,0
0a90837664d9be6a2659509473047edbd4fe0e7d,
0c6dfd6796df35e619aa7b8099bd54174415fb52,2
0a4cd3294e9e451b3fb72b290be6222cd0236523,
0a70327be3362a6b54a02c5552a570d6f80f396f,2
0ab795fc615df6457551a8e231dce1f268eef9d2,5
0a9f772041cf026f3b6b36f49110acd56013d5e6,2
0baa7fbb346a50319eb57a4a1556c3f48938d0e6,2
0c3ceccabeff0296e424a649fe5931a1671f9905,5
0a2b82327ae32d76f34a0b8da1ac96c35c8b9af3,2
0bfd20585f0b6915dbc9726ce66e81375c90abc3,2
0bff1d09883dae075564e94ec7e95f9454484e32,
0b752e988093bde18dd6217a515c67b099f01f45,0
0a1c6ff9ce8d4985e2b5859b68825cddffdeee9b,
0bf33d9da284f8660f9c30469245eb9b003ad0ed,
0a05964a670fcbd2b8639ea7339eb63f1ffb8336,2
0a30a8f737f2248fc6004a31d6cc0d2cc208be06,2
0a686bf5655cebde0f696dab7ab082d63536ec92,
00e8b72274788da7bb38ac5d7b43d48734d80a00,0
0b0cc43d86df1f781f1b37dc2e1a5d8e0b12f7ae,2
0bbf103d10bef764bc7cb567d8fad9787ec178e5,
0b4b3ff81ed14d80978af1bd116493a6aea3fe23,2
0afe272c56e227720123042fa91d5c4e7478a5bc,5
0c2d5250f497c63b8599ca3787e0efe6057878ea,
0a7822e6d84496c45d76ef6ddafa41140f866fae,
0b37d6c3950e8c9e9bf93a79772a765c47b07c1f,2
0bfd4ed399054eae26c3cdaabc0aed80ca95e125,4
0ba6e597dcc8f975e19fbe02f38047d1a8cfc0f7,
0b8561730d955f86045b573c4b6e41f2fb6e6bc1,2
0ace4bd165662dc2eb776a7769e1d737022d6dcf,2
0bd3aaa2f3ee6d82b6b94051755fb751ad66652c,2
0b0ef699210285beb93ad3e228cf0ab8350dc419,2
0ada8def02396936d3a71a08092e6442db07ea5a,
0a787237a52b050f9ac0b2100272f8adf0ade472,
0c0e900e925711bb1cac100c94e3c2a33f37b631,5
0b2dbadf20a5eb3e7114d06bc309f7a2dd7aa714,2
0a037565ead5cb2ee8dbdd7f6a0e381dd4b7ad83,0
0a8249103c6f04d1379e87625086290ec0677614,
0bbbefa948a5d715b07e8f1cfb4d231df4d08e82,2
0a7642a84828e55a3856efb09104787c8a08355c,
0ad70380fafc6d84aef788ecf932baa3b5395591,
0b9f8f5ab05c14f0c32907ac2e05502b42fdc945,5
0a4003301e245d78748dda1316b39b912aa1b28c,
0a03ddd40f2d3eb308cb2c4b961bf88b3c7cc8f9,
00a3a4742c565f5e2e64ad03fe0f1e16baee89b3,2
000affa746a03f1fe4e3b3ef1a62fdfa9b9ac52a,5
0a1d26e6e7c8b2e178f89a3455b5bd88b83cc70c,2
0aefee2641fbcc178d92c5217f5864a10ef911dc,3
0b35b06902127f13fe98623b233abddea9e80f16,
0a8919121508c51588375a1ab00d463d0c4d3f64,
0af97c89bee3f237a362636b10002721961b958d,0
0b88e8f1841a7652ed289103e265d6af457cb62c,
0b104ed7194e21c4ba47460db675b638b0d29bc4,2
0a7778354b5d9630cbb7bd9fbb1f98d2db6088e0,5
0bf83f9e7d36a6ab4f0c683374bc616a887e82cd,5
0ab492b83b8ffeadd819b563edb2180618e9d436,0
0bd5a16e1e118de352d875d0d54d25445fe2902f,
0abbc904e7a1b2e1c3ea7be75ee2a61931e0a941,2
0a30edfa86ccf7df87d9cf1bbc46b5335a7619c9,
0a87b58a04412ff61a9265615606231b23bc4ed1,2
0c4b19d02fd4fad087f3571c64cc5c33dcb5a3fb,
0bb77918c07605bd1d2159a735ef779fab79faa6,5
